Time,Execution Time
11.49141204,0.100660086
11.5330787,0.107477903
11.57474537,0.108837128
11.61641204,0.104450703
11.6580787,0.103358269
11.69974537,0.102473974
11.74141204,0.10411191
11.7830787,0.107319832
11.82474537,0.11544013
11.86641204,0.107205153
11.9080787,0.102509975
11.94974537,0.105530024
11.99141204,0.111503124
12.0330787,0.116756916
12.07474537,0.115882397
12.11641204,0.10641098
12.1580787,0.110780001
12.19974537,0.102661133
12.24141204,0.108617067
12.2830787,0.10133791
12.32474537,0.110614061
12.36641204,0.103250027
12.4080787,0.102986097
12.44974537,0.10565114
12.49141204,0.114395857
12.5330787,0.104758978
12.57474537,0.107371092
12.61641204,0.1098001
12.6580787,0.110173941
12.69974537,0.104381323
12.74141204,0.101784229
12.7830787,0.10275197
12.82474537,0.118963003
12.86641204,0.111862659
12.9080787,0.098300934
12.94974537,0.10994792
12.99141204,0.130982876
13.0330787,0.108404875
13.07474537,0.221933842
13.11641204,0.104856968
13.1580787,0.105545998
13.19974537,0.099412918
13.24141204,0.10445118
13.2830787,0.108093977
13.32474537,0.109882832
13.36641204,0.108749151
13.4080787,0.108218908
13.44974537,0.108896017
13.49141204,0.111248016
13.5330787,0.100914001
13.57474537,0.104227781
13.61641204,0.108591795
13.6580787,0.110987902
13.69974537,0.11513114
13.74141204,0.115916014
13.7830787,0.107326984
13.82474537,0.103702068
13.86641204,0.124001026
13.9080787,0.116822958
13.94974537,0.106164932
13.99141204,0.104259014
14.0330787,0.110558987
14.07474537,0.107012033
14.11641204,0.112405062
14.1580787,0.122138977
14.19974537,0.100597858
14.24141204,0.112591028
14.2830787,0.105350256
14.32474537,0.104556084
14.36641204,0.103289843
14.4080787,0.10025382
14.44974537,0.104215145
14.49141204,0.102324963
14.5330787,0.10048008
14.57474537,0.114055872
14.61641204,0.111466885
14.6580787,0.109904766
14.69974537,0.10868597
14.74141204,0.109563828
14.7830787,0.11365509
14.82474537,0.098210096
14.86641204,0.099749088
14.9080787,0.104473114
14.94974537,0.111322165
14.99141204,0.108225822
15.0330787,0.105995178
15.07474537,0.114425898
15.11641204,0.113364935
15.1580787,0.117374897
15.19974537,0.101897955
15.24141204,0.113409042
15.2830787,0.111140728
15.32474537,0.112282753
15.36641204,0.098778725
15.4080787,0.10380125
15.44974537,0.117839098
15.49141204,0.105463743
15.5330787,0.097746134
15.57474537,0.112308025
15.61641204,0.100404263
15.6580787,0.101143122
15.69974537,0.10337615
15.74141204,0.114850044
15.7830787,0.104187012
15.82474537,0.104525805
15.86641204,0.114102125
15.9080787,0.119914055
15.94974537,0.101532221
15.99141204,0.106136084
16.0330787,0.102471352
16.07474537,0.104038
16.11641204,0.103047848
16.1580787,0.100329161
16.19974537,0.102307796
16.24141204,0.102602959
16.2830787,0.119141102
16.32474537,0.111079216
16.36641204,0.110652924
16.4080787,0.115065813
16.44974537,0.10458231
16.49141204,0.109309912
16.5330787,0.103809834
16.57474537,0.110319138
16.61641204,0.103838921
16.6580787,0.119451046
16.69974537,0.107622147
16.74141204,0.107157946
16.7830787,0.106848955
16.82474537,0.101547956
16.86641204,0.109329939
16.9080787,0.102987051
16.94974537,0.106747866
16.99141204,0.106659889
17.0330787,0.110129833
17.07474537,0.112596035
17.11641204,0.108658075
17.1580787,0.117108107
17.19974537,0.103677034
17.24141204,0.118403196
17.2830787,0.108263016
17.32474537,0.101332188
17.36641204,0.099467993
17.4080787,0.111515284
17.44974537,0.110037088
17.49141204,0.107661009
17.5330787,0.115245104
17.57474537,0.104128122
17.61641204,0.114248991
17.6580787,0.102272987
17.69974537,0.108777046
17.74141204,0.112342834
17.7830787,0.10979104
17.82474537,0.10618782
17.86641204,0.112804174
17.9080787,0.114641905
17.94974537,0.102413893
17.99141204,0.105512857
18.0330787,0.110628128
18.07474537,0.120805264
18.11641204,0.104713917
18.1580787,0.124426126
18.19974537,0.104848146
18.24141204,0.101518869
18.2830787,0.109725952
18.32474537,0.099813938
18.36641204,0.104813099
18.4080787,0.103077888
18.44974537,0.111691952
18.49141204,0.119833946
18.5330787,0.103275061
18.57474537,0.105272055
18.61641204,0.104424
18.6580787,0.113829136
18.69974537,0.119261026
18.74141204,0.112611055
18.7830787,0.113689184
18.82474537,0.101374865
18.86641204,0.100539207
18.9080787,0.101922989
18.94974537,0.108300209
18.99141204,0.1093328
19.0330787,0.11311388
19.07474537,0.106739998
19.11641204,0.10303688
19.1580787,0.118039131
19.19974537,0.110732794
19.24141204,0.114123106
19.2830787,0.098834753
19.32474537,0.100304842
19.36641204,0.106648684
19.4080787,0.107161045
19.44974537,0.121809006
19.49141204,0.11462903
19.5330787,0.111320734
19.57474537,0.10605526
19.61641204,0.104188919
19.6580787,0.098214865
19.69974537,0.111764908
19.74141204,0.112469196
19.7830787,0.110666037
19.82474537,0.113471985
19.86641204,0.110816956
19.9080787,0.114570856
19.94974537,0.113925219
19.99141204,0.114414692
20.0330787,0.104138374
20.07474537,0.102322102
20.11641204,0.107872009
20.1580787,0.110401869
20.19974537,0.104640007
20.24141204,0.106392145
20.2830787,0.113955021
20.32474537,0.111592054
20.36641204,0.103531122
20.4080787,0.102667093
20.44974537,0.119270802
20.49141204,0.115407944
20.5330787,0.112002134
20.57474537,0.103216171
20.61641204,0.101283073
20.6580787,0.102144957
20.69974537,0.112101078
20.74141204,0.102331161
20.7830787,0.119763136
20.82474537,0.118662119
20.86641204,0.113975048
20.9080787,0.107645273
20.94974537,0.099268913
20.99141204,0.10071516
21.0330787,0.113368034
21.07474537,0.111658096
21.11641204,0.110066891
21.1580787,0.107710361
21.19974537,0.106435776
21.24141204,0.104897022
21.2830787,0.102190971
21.32474537,0.116925001
21.36641204,0.109251022
21.4080787,0.1060431
21.44974537,0.111265182
21.49141204,0.105113983
21.5330787,0.100646257
21.57474537,0.114461899
21.61641204,0.114245176
21.6580787,0.111981153
21.69974537,0.100908995
21.74141204,0.101626873
21.7830787,0.097429991
21.82474537,0.111936092
21.86641204,0.106462002
21.9080787,0.10835886
21.94974537,0.101967812
21.99141204,0.107800007
22.0330787,0.108188868
22.07474537,0.112340927
22.11641204,0.110258102
22.1580787,0.107535124
22.19974537,0.099582195
22.24141204,0.103585958
22.2830787,0.10368824
22.32474537,0.124268055
22.36641204,0.112297058
22.4080787,0.119995117
22.44974537,0.10140872
22.49141204,0.106019735
22.5330787,0.111862183
22.57474537,0.112774849
22.61641204,0.107304811
22.6580787,0.103135824
22.69974537,0.112243891
22.74141204,0.100730896
22.7830787,0.101457834
22.82474537,0.102440834
22.86641204,0.107877016
22.9080787,0.106794834
22.94974537,0.108515024
22.99141204,0.103338003
23.0330787,0.108163834
23.07474537,0.10391283
23.11641204,0.120639324
23.1580787,0.11924386
23.19974537,0.114713192
23.24141204,0.111083984
23.2830787,0.103756905
23.32474537,0.105165958
23.36641204,0.115883112
23.4080787,0.102556944
23.44974537,0.098994255
23.49141204,0.107584953
23.5330787,0.116687775
23.57474537,0.114020109
23.61641204,0.105221987
23.6580787,0.103042126
23.69974537,0.117703199
23.74141204,0.117946863
23.7830787,0.101862192
23.82474537,0.111657381
23.86641204,0.103984833
23.9080787,0.107616186
23.94974537,0.107430935
23.99141204,0.098896027
24.0330787,0.101044178
24.07474537,0.105871201
24.11641204,0.104928017
24.1580787,0.110593081
24.19974537,0.105395317
24.24141204,0.102555037
24.2830787,0.106321096
24.32474537,0.116268873
24.36641204,0.103667974
24.4080787,0.109669924
24.44974537,0.107521057
24.49141204,0.102859974
24.5330787,0.106595993
24.57474537,0.102097034
24.61641204,0.102347851
24.6580787,0.116060972
24.69974537,0.101111084
24.74141204,0.11816597
24.7830787,0.105087042
24.82474537,0.101935148
24.86641204,0.105529785
24.9080787,0.105216026
24.94974537,0.113054991
24.99141204,0.107280731
25.0330787,0.110898972
25.07474537,0.108366251
25.11641204,0.113528252
25.1580787,0.099547148
25.19974537,0.108051062
25.24141204,0.111575603
25.2830787,0.113910913
25.32474537,0.114183903
25.36641204,0.099762201
25.4080787,0.107769012
25.44974537,0.108856916
25.49141204,0.111392975
25.5330787,0.109954119
25.57474537,0.108069897
25.61641204,0.107204676
25.6580787,0.103545189
25.69974537,0.106431961
25.74141204,0.113977194
25.7830787,0.101878881
25.82474537,0.113137007
25.86641204,0.09945488
25.9080787,0.109862089
25.94974537,0.119642019
25.99141204,0.111270905
26.0330787,0.106926918
26.07474537,0.105329037
26.11641204,0.103217125
26.1580787,0.108711958
26.19974537,0.107742786
26.24141204,0.109591007
26.2830787,0.101421833
26.32474537,0.113651991
26.36641204,0.106096983
26.4080787,0.114369154
26.44974537,0.108932972
26.49141204,0.102678061
26.5330787,0.105456114
26.57474537,0.103311062
26.61641204,0.112796068
26.6580787,0.108611107
26.69974537,0.116762161
26.74141204,0.117460966
26.7830787,0.112679005
26.82474537,0.106721163
26.86641204,0.116394043
26.9080787,0.113206863
26.94974537,0.103456974
26.99141204,0.117191076
27.0330787,0.107812166
27.07474537,0.111428976
27.11641204,0.110417128
27.1580787,0.10644722
27.19974537,0.105248928
27.24141204,0.101623058
27.2830787,0.102900982
27.32474537,0.109657764
27.36641204,0.112447023
27.4080787,0.113236904
27.44974537,0.110289812
27.49141204,0.106029987
27.5330787,0.116919041
27.57474537,0.096099138
27.61641204,0.119953156
27.6580787,0.104299068
27.69974537,0.104299068
27.74141204,0.109733105
27.7830787,0.115109205
27.82474537,0.118877172
27.86641204,0.106398821
27.9080787,0.109250069
27.94974537,0.111869812
27.99141204,0.100822926
28.0330787,0.100662947
28.07474537,0.105676174
28.11641204,0.103018999
28.1580787,0.112895012
28.19974537,0.112558126
28.24141204,0.107189655
28.2830787,0.109177828
28.32474537,0.101793051
28.36641204,0.115161896
28.4080787,0.1139009
28.44974537,0.10983181
28.49141204,0.109470129
28.5330787,0.102153063
28.57474537,0.112503052
28.61641204,0.107623816
28.6580787,0.109027147
28.69974537,0.115751028
28.74141204,0.109843016
28.7830787,0.117025614
28.82474537,0.106302977
28.86641204,0.10187006
28.9080787,0.106001854
28.94974537,0.108016014
28.99141204,0.116852999
29.0330787,0.099035025
29.07474537,0.100669861
29.11641204,0.11361289
29.1580787,0.106203318
29.19974537,0.107363939
29.24141204,0.116399765
29.2830787,0.11336112
29.32474537,0.120550871
29.36641204,0.114675045
29.4080787,0.106037855
29.44974537,0.106566191
29.49141204,0.106738806
29.5330787,0.106204987
29.57474537,0.109218836
29.61641204,0.102872849
29.6580787,0.111575127
29.69974537,0.103335857
29.74141204,0.103602171
29.7830787,0.105252981
29.82474537,0.100082874
29.86641204,0.10611701
29.9080787,0.101906061
29.94974537,0.107635975
29.99141204,0.110074997
30.0330787,0.101873159
30.07474537,0.11457634
30.11641204,0.114398003
30.1580787,0.10609889
30.19974537,0.103597879
30.24141204,0.111725092
30.2830787,0.101041079
30.32474537,0.105970144
30.36641204,0.113532782
30.4080787,0.106004953
30.44974537,0.106865168
30.49141204,0.100172997
30.5330787,0.11269784
30.57474537,0.114315033
30.61641204,0.10777092
30.6580787,0.100062847
30.69974537,0.100042105
30.74141204,0.116855145
30.7830787,0.122337103
30.82474537,0.107007027
30.86641204,0.104120016
30.9080787,0.103055954
30.94974537,0.106315136
30.99141204,0.11299777
31.0330787,0.101268291
31.07474537,0.106418848
31.11641204,0.102877855
31.1580787,0.115803003
31.19974537,0.11664319
31.24141204,0.108355999
31.2830787,0.114296675
31.32474537,0.093862057
31.36641204,0.11137104
31.4080787,0.11315608
31.44974537,0.107614994
31.49141204,0.111176014
31.5330787,0.104764938
31.57474537,0.119384766
31.61641204,0.099709988
31.6580787,0.097977877
31.69974537,0.11548996
31.74141204,0.10265708
31.7830787,0.109107971
31.82474537,0.10231185
31.86641204,0.099277258
31.9080787,0.103602171
31.94974537,0.104097843
31.99141204,0.116623878
32.0330787,0.099488735
32.07474537,0.101869106
32.11641204,0.111920118
32.1580787,0.108541965
32.19974537,0.108604908
32.24141204,0.104114771
32.2830787,0.105622053
32.32474537,0.114713907
32.36641204,0.113940001
32.4080787,0.110834122
32.44974537,0.112726927
32.49141204,0.108309031
32.5330787,0.115611076
32.57474537,0.108984709
32.61641204,0.100384951
32.6580787,0.110249996
32.69974537,0.110944986
32.74141204,0.099189043
32.7830787,0.103988886
32.82474537,0.102691889
32.86641204,0.107498169
32.9080787,0.11355114
32.94974537,0.109002829
32.99141204,0.111438036
33.0330787,0.105667114
33.07474537,0.110215902
33.11641204,0.097631931
33.1580787,0.102407932
33.19974537,0.117869139
33.24141204,0.11014986
33.2830787,0.108532906
33.32474537,0.101468086
33.36641204,0.110296249
33.4080787,0.101228952
33.44974537,0.114677906
33.49141204,0.102063179
33.5330787,0.114243031
33.57474537,0.117213011
33.61641204,0.102643251
33.6580787,0.111693859
33.69974537,0.098465681
33.74141204,0.109197855
33.7830787,0.115589142
33.82474537,0.099800825
33.86641204,0.116846085
33.9080787,0.104011774
33.94974537,0.109817982
33.99141204,0.113123178
34.0330787,0.102181911
34.07474537,0.108473063
34.11641204,0.109576941
34.1580787,0.106151104
34.19974537,0.102365255
34.24141204,0.100992203
34.2830787,0.10122323
34.32474537,0.100922823
34.36641204,0.106027842
34.4080787,0.125405312
34.44974537,0.102787018
34.49141204,0.100461721
34.5330787,0.113590956
34.57474537,0.105376005
34.61641204,0.115943909
34.6580787,0.107384205
34.69974537,0.099199057
34.74141204,0.099636078
34.7830787,0.117943048
34.82474537,0.226392746
34.86641204,0.116533041
34.9080787,0.113204956
34.94974537,0.115725756
34.99141204,0.109606981
35.0330787,0.106706858
35.07474537,0.106097937
35.11641204,0.102159023
35.1580787,0.109822035
35.19974537,0.121348858
35.24141204,0.115416765
35.2830787,0.111591101
35.32474537,0.110422134
35.36641204,0.103632927
35.4080787,0.110298157
35.44974537,0.112704992
35.49141204,0.109947205
35.5330787,0.103798866
35.57474537,0.108645201
35.61641204,0.113914728
35.6580787,0.111497879
35.69974537,0.11153388
35.74141204,0.10392499
35.7830787,0.115134954
35.82474537,0.103224039
35.86641204,0.112731218
35.9080787,0.113402843
35.94974537,0.108911037
35.99141204,0.099700928
36.0330787,0.110818148
36.07474537,0.109277964
36.11641204,0.113108158
36.1580787,0.113797903
36.19974537,0.114101171
36.24141204,0.109331131
36.2830787,0.107472897
36.32474537,0.108458042
36.36641204,0.112971067
36.4080787,0.109191179
36.44974537,0.110740509
36.49141204,0.103769064
36.5330787,0.107778072
36.57474537,0.114569902
36.61641204,0.10744381
36.6580787,0.099636078
36.69974537,0.110160112
36.74141204,0.09878087
36.7830787,0.101712227
36.82474537,0.111395121
36.86641204,0.101416111
36.9080787,0.112796068
36.94974537,0.112463236
36.99141204,0.113129139
37.0330787,0.119741201
37.07474537,0.102704048
37.11641204,0.102650166
37.1580787,0.108691216
37.19974537,0.109034061
37.24141204,0.118054867
37.2830787,0.106529951
37.32474537,0.100560188
37.36641204,0.104545116
37.4080787,0.110162973
37.44974537,0.100211859
37.49141204,0.106388092
37.5330787,0.106481791
37.57474537,0.099990845
37.61641204,0.109353304
37.6580787,0.117214918
37.69974537,0.103095055
37.74141204,0.098912716
37.7830787,0.109074831
37.82474537,0.108551979
37.86641204,0.102585793
37.9080787,0.101571798
37.94974537,0.112478018
37.99141204,0.111317873
38.0330787,0.118981838
38.07474537,0.107559919
38.11641204,0.113054991
38.1580787,0.108749151
38.19974537,0.105098963
38.24141204,0.103252172
38.2830787,0.105458975
38.32474537,0.118834019
38.36641204,0.110592127
38.4080787,0.096563101
38.44974537,0.116741896
38.49141204,0.108834982
38.5330787,0.104844093
38.57474537,0.103252888
38.61641204,0.114058018
38.6580787,0.108134747
38.69974537,0.11838007
38.74141204,0.10031414
38.7830787,0.112626076
38.82474537,0.1167171
38.86641204,0.120527983
38.9080787,0.11147809
38.94974537,0.102936029
38.99141204,0.112277985
39.0330787,0.110481977
39.07474537,0.102907896
39.11641204,0.107470036
39.1580787,0.109617949
39.19974537,0.106255054
39.24141204,0.110574245
39.2830787,0.104418039
39.32474537,0.103351116
39.36641204,0.113054037
39.4080787,0.102913141
39.44974537,0.107192039
39.49141204,0.10801506
39.5330787,0.114674807
39.57474537,0.109632969
39.61641204,0.100536108
39.6580787,0.10869503
39.69974537,0.113857031
39.74141204,0.106663942
39.7830787,0.108118057
39.82474537,0.107362032
39.86641204,0.106588364
39.9080787,0.097970963
39.94974537,0.113584995
39.99141204,0.108443737
40.0330787,0.115207911
40.07474537,0.116342068
40.11641204,0.106671095
40.1580787,0.106178999
40.19974537,0.104837894
40.24141204,0.105406046
40.2830787,0.105846167
40.32474537,0.109265804
40.36641204,0.111212015
40.4080787,0.105561256
40.44974537,0.122275114
40.49141204,0.114326954
40.5330787,0.101015806
40.57474537,0.109370947
40.61641204,0.112330914
40.6580787,0.104099035
40.69974537,0.110076189
40.74141204,0.106655836
40.7830787,0.10111928
40.82474537,0.120260239
40.86641204,0.117588997
40.9080787,0.122622013
40.94974537,0.10313201
40.99141204,0.110867023
41.0330787,0.109076023
41.07474537,0.105317831
41.11641204,0.107847929
41.1580787,0.113500834
41.19974537,0.11402607
41.24141204,0.119856119
41.2830787,0.103434086
41.32474537,0.109978199
41.36641204,0.106642962
41.4080787,0.113193274
41.44974537,0.1054039
41.49141204,0.105681896
41.5330787,0.10374999
41.57474537,0.104549885
41.61641204,0.105326176
41.6580787,0.114859819
41.69974537,0.116307259
41.74141204,0.10819912
41.7830787,0.11151123
41.82474537,0.106523275
41.86641204,0.103344917
41.9080787,0.110222101
41.94974537,0.100340843
41.99141204,0.104554892
42.0330787,0.113042831
42.07474537,0.111990929
42.11641204,0.115442991
42.1580787,0.097410917
42.19974537,0.104943752
42.24141204,0.103754044
